,path,invoice,costo_prof,costo_total
0,GrantHiggins_2022-06-10.pdf,405092073,21630.05,20211.37
1,GrantKelly_2021-03-12.pdf,D22206433,7808.58,23640.37
2,GravesPLC_2021-07-26.pdf,407777516,13319.43,26560.26
3,GrayBrooksandHill_2023-05-28.pdf,Z71992904,4317.04,9083.43
4,GrayMcknightandBerry_2021-05-09.pdf,83704906,6139.24,-1.0
5,GreeneandSons_2022-05-12.pdf,918000956,1134.6399999999999,-16815.65
6,GreenMarquezandFoster_2021-09-03.pdf,95860828,12535.300000000001,31332.73
7,GregoryKaufmanandMitchell_2022-04-15.pdf,T86828904,2414.82,14467.81
8,GriffinGroup_2022-12-12.pdf,352857828,902.95,22629.83
9,GriffinLtd_2021-09-14.pdf,162321629,36502.94,49753.08
10,GriffinMartinezandLawrence_2021-11-18.pdf,150073754,30110.260000000002,44014.61
11,GriffithMcdaniel_2022-03-20.pdf,296033378,9888.67,16122.2
12,GrimesGarciaandHunt_2022-03-18.pdf,865103827,12585.86,29568.71
13,GutierrezButlerandHolloway_2021-12-07.pdf,002377323,6169.050000000001,12001.83
14,GutierrezLLC_2021-11-30.pdf,289738111,1045.3100000000002,14421.15
15,GutierrezRogersandKaiser_2022-07-22.pdf,530060088,9088.169999999998,13866.69
16,GuzmanLLC_2021-04-24.pdf,F91241602,7602.76,-1.0
17,H00072768.pdf,H00072768,10764.039999999999,26876.24
18,H02256990.pdf,H02256990,7471.79,14820.44
19,H05742479.pdf,H05742479,15247.67,25646.4
20,H07159608.pdf,H07159608,3179.71,28480.26
21,H19875813.pdf,H19875813,13258.43,21028.96
22,H20799898.pdf,H20799898,6412.9400000000005,10498.89
23,H21001802.pdf,H21001802,25123.75,51995.41
24,H21297268.pdf,H21297268,2514.8300000000004,5725.81
25,H25073888.pdf,H25073888,3008.67,22169.99
26,H29886704.pdf,H29886704,7351.89,29147.69
27,H38204453.pdf,H38204453,6030.9800000000005,20224.71
28,H39261083.pdf,H39261083,31113.11,56914.05
29,H42819408.pdf,H42819408,4949.64,17856.65
30,H48255224.pdf,H48255224,17569.23,56929.26
31,H62239874.pdf,H62239874,21899.920000000002,29838.09
32,H62543237.pdf,H62543237,3805.18,8577.87
33,H69667981.pdf,H69667981,4199.3099999999995,17213.7
34,H74245150.pdf,H74245150,6049.950000000001,21916.04
35,H76772729.pdf,H76772729,2853.81,15.0
36,H89647466.pdf,H89647466,12688.33,20479.34
37,H90594825.pdf,H90594825,7749.47,27635.69
38,H94723345.pdf,H94723345,10795.279999999999,6011.13
39,H97128754.pdf,H97128754,5379.39,18098.46
40,HallandSons_2022-09-06.pdf,988306831,16520.72,35118.64
41,HallArellanoandSmith_2023-02-15.pdf,s50727931,2015.4299999999998,6956.34
42,HallInc_2021-09-11.pdf,V91,5020.42,18489.62
43,HallLtd_2021-11-28.pdf,Q97161944,1663.52,13698.16
44,HallPLC_2021-10-22.pdf,c89984827,3536.78,14383.11
45,HallSutton_2022-11-18.pdf,602475699,4353.66,8749.1
46,HammondHolmesandRoy_2023-04-08.pdf,0676549,12604.71,31617.31
47,HammondLLC_2022-04-02.pdf,P15394541,27325.95,-1.0
48,HamptonPhillipsandOlsen_2022-07-16.pdf,909179766,22181.25,39464.61
49,HancockJosephandGarcia_2022-02-12.pdf,861308315,24146.57,34173.05
50,HancockLynch_2022-08-16.pdf,V93942978,7403.7300000000005,20914.44
51,HaneyVelazquez_2023-04-27.pdf,J78734978,10161.650000000001,35831.13
52,HansenLLC_2021-06-01.pdf,R17088386,1601.02,14274.48
53,HansonandSons_2021-10-06.pdf,H89424185,8948.910000000002,38.0
54,HansonGonzalez_2022-10-13.pdf,627450315,22190.539999999997,37295.55
55,HansonLtd_2021-10-13.pdf,919965246,33175.03,38614.22
56,HardyCunninghamandTyler_2023-01-17.pdf,49574685,16901.65,15452.58
57,HardyMiller_2021-06-01.pdf,602827398,33746.020000000004,-1.0
58,HarperandSons_2022-07-30.pdf,682255739,5543.450000000001,10552.21
59,HarperGarcia_2021-11-01.pdf,K58122731,7523.9400000000005,37345.66
60,HarrellCampbellandCervantes_2022-03-27.pdf,T87535768,3827.1800000000003,12225.91
61,HarrellGroup_2022-07-31.pdf,D63073345,7259.85,23422.53
62,HarrisDavis_2023-01-17.pdf,898398860,8067.219999999999,18372.48
63,HarrisJordanandHarris_2023-01-31.pdf,M08339259,2623.79,20218.7
64,HarrisLLC_2021-08-05.pdf,X15019404,16075.56,44015.12
65,HarrisRussell_2022-07-14.pdf,G06355493,8388.89,13681.42
66,HartBarnesandDorsey_2021-01-15.pdf,U24014671,3688.6899999999996,15017.03
67,HartGroup_2022-02-01.pdf,628889754,2147.33,12269.02
68,HartKhanandCannon_2022-07-16.pdf,115181432,40731.00000000001,47593.68
69,HartmanBarkerandGarcia_2021-09-04.pdf,32446707,20414.87,37990.46
70,HartmanBrownandHenderson_2022-09-17.pdf,I69961073,22230.79,25718.49
71,HarveyPerez_2022-05-20.pdf,C21241570,8809.04,49457.65
72,HarveyPinedaandBarker_2021-05-08.pdf,A10159643,3381.32,31683.39
73,HaynesGroup_2022-07-19.pdf,683871988,44376.43,55730.08
74,HaynesSmith_2021-05-02.pdf,A79205735,21387.649999999998,26646.87
75,HeathMcconnellandSimon_2022-01-07.pdf,M78,21700.500000000004,62356.57
76,HendersonLtd_2021-01-27.pdf,112905996,9801.55,32797.1
77,HermanGreen_2022-01-09.pdf,I09039328,1017.56,6342.32
78,HernandezJohnsonandMoyer_2023-01-16.pdf,307727856,22949.48,36077.0
79,HernandezMckinneyandRamos_2023-04-13.pdf,V19492297,20324.78,4.0
80,HernandezMoore_2022-11-30.pdf,433694437,2746.62,21929.82
81,HernandezPLC_2022-07-23.pdf,E380330,13113.02,-1.0
82,HernandezPLC_2022-10-15.pdf,Q90870065,31451.879999999997,47123.42
83,HernandezStark_2022-02-09.pdf,796039906,3384.89,14827.39
84,HerringBarker_2022-05-22.pdf,e686108038,10181.66,12514.5
85,HerringLLC_2021-03-11.pdf,517581307,2357.3000000000006,27451.34
86,HesterRamirezandJimenez_2022-10-04.pdf,42048821,1045.51,32.0
87,HickmanGonzalezandWilliams_2022-01-28.pdf,020518692,30395.079999999998,56743.39
88,HicksInc_2023-05-12.pdf,256404593,51104.55,71580.02
89,HicksJordan_2021-05-07.pdf,N95844381,11893.36,35517.38
90,HicksLtd_2022-02-10.pdf,E69881688,9403.35,42971.73
91,HintonLLC_2022-08-28.pdf,95289840,6324.29,12584.85
92,HobbsPLC_2021-07-01.pdf,S79697659,18681.3,46168.37
93,HodgesInc_2021-10-23.pdf,632706636,30.0,31939.49
94,HoffmanGroup_2022-06-13.pdf,E60004590,13415.17,39115.63
95,HoHicksandAndrews_2023-01-09.pdf,L42131001,10436.289999999999,-1.0
96,HolderHullandByrd_2022-01-11.pdf,N60977061,39196.91,53066.05
97,HolderRobinsonandJones_2022-09-25.pdf,292120163,20923.2,-1.0
98,HollandandSons_2021-11-01.pdf,R15673535,13415.09,32016.93
99,HollandHatfield_2021-10-30.pdf,L90635482,8116.04,11937.76
