,path,invoice,costo_prof,costo_total
0,Incoming_inv_ParaisurZ996560_6212.pdf,59629277,2654.02,12361.36
1,Incoming_inv_ParaisurZ996560_6216.pdf,3794137,23338.350000000002,33785.1
2,Incoming_inv_ParaisurZ996560_6223.pdf,26785151,444.0,18311.39
3,Incoming_inv_ParaisurZ996560_6231.pdf,O37549176,14252.84,25351.76
4,Incoming_inv_ParaisurZ996560_6248.pdf,R55762345,10453.690000000002,24408.26
5,Incoming_inv_ParaisurZ996560_6250.pdf,804817797,44227.41,64511.62
6,Incoming_inv_ParaisurZ996560_626.pdf,865291955,10560.36,14052.75
7,Incoming_inv_ParaisurZ996560_6272.pdf,084772100,438.14000000000004,35160.17
8,Incoming_inv_ParaisurZ996560_6279.pdf,l185695,7911.99,21494.93
9,Incoming_inv_ParaisurZ996560_6285.pdf,Z15561999,8327.85,18808.8
10,Incoming_inv_ParaisurZ996560_6287.pdf,Y93083184,43107.59,-1.0
11,Incoming_inv_ParaisurZ996560_6289.pdf,897387790,442389.0,28.0
12,Incoming_inv_ParaisurZ996560_630.pdf,H35677554,26712.66,43354.16
13,Incoming_inv_ParaisurZ996560_6301.pdf,723957383,33572.57,46049.86
14,Incoming_inv_ParaisurZ996560_6331.pdf,35906686,20498.420000000002,35883.92
15,Incoming_inv_ParaisurZ996560_6333.pdf,378475256,7532.800000000001,15012.17
16,Incoming_inv_ParaisurZ996560_6336.pdf,842981451,5959.95,16516.49
17,Incoming_inv_ParaisurZ996560_6338.pdf,A47424036,2628.83,20525.01
18,Incoming_inv_ParaisurZ996560_6341.pdf,629494864,15868.109999999999,-1.0
19,Incoming_inv_ParaisurZ996560_6350.pdf,A13655276,3856.5900000000006,12319.45
20,Incoming_inv_ParaisurZ996560_6352.pdf,G71746279,4023.6700000000005,579.26
21,Incoming_inv_ParaisurZ996560_6367.pdf,U21362098,12526.05,17588.13
22,Incoming_inv_ParaisurZ996560_6370.pdf,594891199,14943.0,27128.19
23,Incoming_inv_ParaisurZ996560_6383.pdf,510365659,7442.570000000001,21016.87
24,Incoming_inv_ParaisurZ996560_6388.pdf,U72828170,6123.12,20150.6
25,Incoming_inv_ParaisurZ996560_639.pdf,681446755,884.36,76374.76
26,Incoming_inv_ParaisurZ996560_6390.pdf,T63795328,15572.1,-1.0
27,Incoming_inv_ParaisurZ996560_6391.pdf,310968874,7911.02,24899.96
28,Incoming_inv_ParaisurZ996560_6401.pdf,602471687,45470.42,52780.66
29,Incoming_inv_ParaisurZ996560_6421.pdf,538046201,1746.1999999999998,3793.99
30,Incoming_inv_ParaisurZ996560_6428.pdf,12258317,12902.21,-1.0
31,Incoming_inv_ParaisurZ996560_6429.pdf,496643599,23821.06,42283.52
32,Incoming_inv_ParaisurZ996560_6433.pdf,967324514,8526.96,13457.77
33,Incoming_inv_ParaisurZ996560_6435.pdf,837743870,13201.800000000001,29450.98
34,Incoming_inv_ParaisurZ996560_6437.pdf,354357345,9037.6,14752.01
35,Incoming_inv_ParaisurZ996560_6445.pdf,188173859,29943.190000000002,52489.59
36,Incoming_inv_ParaisurZ996560_6446.pdf,F54693354,8718.36,18290.05
37,Incoming_inv_ParaisurZ996560_6469.pdf,5208642,4070.3300000000004,7233.31
38,Incoming_inv_ParaisurZ996560_6480.pdf,Z84897609,2758.6499999999996,13323.87
39,Incoming_inv_ParaisurZ996560_6482.pdf,106077565,20044.800000000003,29424.86
40,Incoming_inv_ParaisurZ996560_6488.pdf,916972635,21740.359999999997,46.04
41,Incoming_inv_ParaisurZ996560_6492.pdf,17189370,15320.25,2.0
42,Incoming_inv_ParaisurZ996560_6526.pdf,183633389,24098.0,44617.48
43,Incoming_inv_ParaisurZ996560_6542.pdf,M12178784,8370.88,8317.09
44,Incoming_inv_ParaisurZ996560_6547.pdf,152198701,23998.140000000003,25672.27
45,Incoming_inv_ParaisurZ996560_6576.pdf,R15179411,11139.71,19822.75
46,Incoming_inv_ParaisurZ996560_6577.pdf,Z48929710,13110.980000000001,20381.94
47,Incoming_inv_ParaisurZ996560_6579.pdf,J39123932,5341.45,39829.13
48,Incoming_inv_ParaisurZ996560_6585.pdf,E78298476,4980.67,21130.84
49,Incoming_inv_ParaisurZ996560_6601.pdf,298377256,1414.13,20181.0
50,Incoming_inv_ParaisurZ996560_6611.pdf,133350461,6924.53,27941.19
51,Incoming_inv_ParaisurZ996560_6613.pdf,186714202,7909.25,18582.71
52,Incoming_inv_ParaisurZ996560_662.pdf,J00264026,19742.9,26868.09
53,Incoming_inv_ParaisurZ996560_6630.pdf,Q96480108,2949.28,45218.46
54,Incoming_inv_ParaisurZ996560_6635.pdf,N64998662,14145.19,22866.24
55,Incoming_inv_ParaisurZ996560_6651.pdf,M15561760,2635.67,11718.74
56,Incoming_inv_ParaisurZ996560_6652.pdf,L86799943,13174.77,19003.51
57,Incoming_inv_ParaisurZ996560_6654.pdf,W83758424,7156.01,11142.02
58,Incoming_inv_ParaisurZ996560_6658.pdf,Incoming_inv_ParaisurZ996560_6658,7513.400000000001,19063.78
59,Incoming_inv_ParaisurZ996560_6670.pdf,G05521361,11483.25,25034.62
60,Incoming_inv_ParaisurZ996560_6675.pdf,69567607,465.66,8487.54
61,Incoming_inv_ParaisurZ996560_6676.pdf,335948807,38894.86,61539.78
62,Incoming_inv_ParaisurZ996560_6677.pdf,Incoming_inv_ParaisurZ996560_6677,2231.8900000000003,40421.31
63,Incoming_inv_ParaisurZ996560_6681.pdf,D05840956,11521.78,16734.04
64,Incoming_inv_ParaisurZ996560_6682.pdf,701086460,3478.67,15724.09
