,path,invoice,costo_prof,costo_total
0,CortezSanchezandJohnson_2021-10-27.pdf,B68770761,2740.8999999999996,55174.03
1,CowanLevyandDavis_2021-02-24.pdf,Z89958148,15.71,7604.1
2,CraigHaynesandSutton_2021-12-03.pdf,U10944876,2786.8,19300.49
3,CraigLLC_2022-12-19.pdf,H92264338,2864.2400000000002,166.0
4,CraneandSons_2022-10-04.pdf,286373155,7189.860000000001,26476.16
5,CraneMorris_2023-03-01.pdf,U84107652,1243.95,18418.77
6,CrawfordMartinandWilliams_2021-09-28.pdf,526081711,2313.57,15908.38
7,CrawfordPerez_2021-11-28.pdf,F64694029,9235.01,14978.8
8,CrawfordReese_2022-12-30.pdf,858114516,14502.76,67338.25
9,CrawfordWilliams_2022-08-20.pdf,M33464357,11945.2,38076.51
10,CruzAguirre_2022-02-10.pdf,43086509,3.0,17796.12
11,CruzJonesandChavez_2023-01-29.pdf,P1629502,1620.8300000000002,20472.36
12,CruzMalone_2022-02-25.pdf,205740048,13930.75,17259.54
13,CunninghamAcevedoandLogan_2022-04-28.pdf,G09158293,7012.78,8430.01
14,CunninghamCraig_2022-07-09.pdf,D51241335,20486.98,35337.09
15,D00048092.pdf,D00048092,9310.650000000001,9396.66
16,D08595889.pdf,D08595889,0.0,25619.81
17,D22354331.pdf,D22354331,1212.85,26506.11
18,D22598878.pdf,D22598878,12849.820000000002,44659.67
19,D24918050.pdf,D24918050,29048.94,34487.01
20,D25935651.pdf,D25935651,11183.61,22672.75
21,D30665248.pdf,D30665248,10950.74,34856.12
22,D32559928.pdf,D32559928,16099.330000000002,38872.51
23,D37366302.pdf,D37366302,6339.52,16032.11
24,D46573980.pdf,D46573980,15142.710000000001,36345.23
25,D47090291.pdf,D47090291,457.43,10521.88
26,D65746807.pdf,D65746807,11723.76,39399.06
27,D67366416.pdf,D67366416,6219.83,34046.34
28,D75199939.pdf,D75199939,11545.46,66305.38
29,D77663037.pdf,D77663037,10658.47,7236.94
30,D79191446.pdf,D79191446,1102.17,6825.81
31,D79916479.pdf,D79916479,66.0,34256.3
32,D79963808.pdf,D79963808,1963.3,36075.12
33,D90853114.pdf,D90853114,1194.8,37971.42
34,D94033751.pdf,D94033751,44396.29,-1.0
35,DaltonLLC_2022-11-26.pdf,277598281,5275.2,14232.21
36,DanielWelchandHiggins_2022-08-12.pdf,Y29029914,46925.520000000004,59273.97
37,DaughertyDavisandSampson_2023-03-31.pdf,953436099,5394.09,44840.0
38,DavidCopeland_2023-05-19.pdf,575286618,1120.23,29278.46
39,DavidsonFrostandMiller_2022-02-28.pdf,W84366850,16445.67,40666.42
40,DavisAnderson_2021-11-21.pdf,F77551310,2557.1099999999997,9163.68
41,DavisAustin_2021-02-05.pdf,185963084,3773.91,8623.52
42,DavisGibbsandVazquez_2023-05-29.pdf,518339026,9067.909999999998,18437.97
43,DavisGonzalez_2023-03-24.pdf,6457877,4459.0199999999995,18843.95
44,DavisGroup_2021-08-10.pdf,969671146,3424.62,27703.77
45,DavisInc_2021-07-15.pdf,E56612634,8843.91,17780.75
