,path,invoice,costo_prof,costo_total
0,Invoice (2206).pdf,M92917813,7162.19,20156.52
1,Invoice (2208).pdf,530184712,8760.46,16172.75
2,Invoice (2209).pdf,I27119111,4709.33,-1.0
3,Invoice (2224).pdf,997658100,19454.760000000002,45332.34
4,Invoice (2229).pdf,384571310,3365.9700000000003,26748.11
5,Invoice (2238).pdf,205423158,517.2,19538.33
6,Invoice (2250).pdf,V8,30462.47,51973.54
7,Invoice (2256).pdf,Z50303478,12612.880000000001,37847.35
8,Invoice (2264).pdf,966889200,3058.97,7675.95
9,Invoice (2274).pdf,Z51916633,15029.55,23314.41
10,Invoice (2275).pdf,914131153,3126.6600000000003,21376.35
11,Invoice (2276).pdf,469258973,31006.8,35219.07
12,Invoice (2291).pdf,39465280,16307.850000000002,20884.13
13,Invoice (2292).pdf,786671719,25913.25,12745.03
14,Invoice (2309).pdf,F18118631,3033.26,16725.77
15,Invoice (232).pdf,511240237,22912.000000000004,36573.3
16,Invoice (2320).pdf,686370,9297.699999999999,34960.44
17,Invoice (2321).pdf,T86159296,12547.03,12959.28
18,Invoice (2324).pdf,894342365,216.81,10968.96
19,Invoice (233).pdf,160102086,5674.01,20510.52
20,Invoice (2330).pdf,c212022,2332.89,33483.58
21,Invoice (2357).pdf,A05208500,3641.2300000000005,22385.42
22,Invoice (2358).pdf,C55907090,150.10000000000002,8393.21
23,Invoice (2374).pdf,305354328,3875.6,18435.86
24,Invoice (2386).pdf,346385588,18555.8,27106.38
25,Invoice (2390).pdf,T15541456,36110.47,48087.03
26,Invoice (2401).pdf,781889901,11624.140000000001,51637.58
27,Invoice (2410).pdf,777153101,10942.14,22763.81
28,Invoice (2413).pdf,J05766791,17200.86,34162.05
29,Invoice (242).pdf,886739160,7356.629999999999,14773.54
30,Invoice (2426).pdf,177351783,2950.4700000000003,19155.82
31,Invoice (2445).pdf,F18056001,5492.27,13544.69
32,Invoice (2450).pdf,D30790649,3353.99,16744.74
33,Invoice (2458).pdf,673807572,6384.2,15352.27
34,Invoice (2478).pdf,W62674669,20486.98,23519.26
35,Invoice (2484).pdf,253685966,7253.95,10582.23
36,Invoice (2490).pdf,G21487302,11929.06,30335.91
37,Invoice (2493).pdf,296409359,12043.27,32345.14
38,Invoice (2494).pdf,T11853163,2615.3599999999997,32886.58
39,Invoice (2495).pdf,622970616,608.9699999999999,27426.57
40,Invoice (2503).pdf,Q342,0.0,21293.62
41,Invoice (2528).pdf,937309535,6545.8,18069.95
42,Invoice (2540).pdf,V26442991,8062.33,20012.51
43,Invoice (2552).pdf,L12039794,14921.67,17704.11
44,Invoice (2554).pdf,633851093,8523.0,11979.5
45,Invoice (2564).pdf,D58620424,9164.16,13343.01
46,Invoice (2567).pdf,247383845,21170.77,26606.88
47,Invoice (259).pdf,T07636920,4380.92,18969.05
48,Invoice (2592).pdf,635018498,6619.669999999999,15.0
49,Invoice (2594).pdf,64152367,4101.09,27729.11
50,Invoice (2596).pdf,990401512,9171.560000000001,41693.7
51,Invoice (2632).pdf,491131511,5.04,-1.0
52,Invoice (2638).pdf,935679746,8651.53,31223.97
53,Invoice (2651).pdf,Q64955895,15657.09,15746.19
54,Invoice (2653).pdf,339441236,15891.109999999999,-1.0
55,Invoice (2659).pdf,S51951891,1415.72,-2198.85
56,Invoice (2664).pdf,993783306,6335.05,29.0
57,Invoice (2671).pdf,811286009,6141.150000000001,40004.44
58,Invoice (2679).pdf,L16515379,18681.3,34109.31
59,Invoice (2685).pdf,956650446,948.8100000000001,7000.32
60,Invoice (2689).pdf,Y98117324,6398.69,39373.52
61,Invoice (2703).pdf,H97156335,36402.26,64596.05
62,Invoice (2707).pdf,619524603,13167.330000000002,17969.71
63,Invoice (271).pdf,436839815,36230.03,56260.39
64,Invoice (272).pdf,L54805510,2294.67,11245.19
65,Invoice (2722).pdf,103695920,8826.91,11894.13
66,Invoice (2738).pdf,778048926,25360.010000000002,53776.17
67,Invoice (2739).pdf,385610454,17684.329999999998,22400.46
68,Invoice (274).pdf,K25032074,5450.0599999999995,-1.0
69,Invoice (275).pdf,761083,3402.9,29205.92
70,Invoice (2750).pdf,F53518709,5172.95,21505.56
71,Invoice (2758).pdf,762929283,21579.02,26226.48
72,Invoice (2790).pdf,264039948,8817.06,22752.52
73,Invoice (2801).pdf,188747930,17345.180000000004,68708.25
74,Invoice (2814).pdf,E20855671,1378.0100000000002,4194.55
75,Invoice (2816).pdf,892038889,47436.91,71340.39
76,Invoice (2823).pdf,449629787,9235.41,25531.64
