,path,invoice,costo_prof,costo_total
0,2022-01-16_5992.pdf,O82872616,5050.820000000001,33426.37
1,2022-01-16_6114.pdf,300079070,1821.96,22238.79
2,2022-01-16_695.pdf,R42382980,3462.19,9636.14
3,2022-01-17_4199.pdf,129399238,2119.96,-5866.46
4,2022-01-17_479.pdf,465461155,7931.34,-1.0
5,2022-01-17_6696.pdf,440902096,17571.219999999998,18535.98
6,2022-01-18_4644.pdf,285249186,13112.960000000001,31369.22
7,2022-01-20_2149.pdf,952198745,5963.919999999999,22382.32
8,2022-01-20_776.pdf,H34264676,3072.0400000000004,-1.0
9,2022-01-21_6490.pdf,853406316,5321.56,13436.91
10,2022-01-23_3276.pdf,939146466,11862.019999999999,-1.0
11,2022-01-23_789.pdf,247778754,7386.87,80319.47
12,2022-01-23_881.pdf,44924707,9219.02,15287.42
13,2022-01-24_1731.pdf,358132375,7204.52,9960.09
14,2022-01-24_706.pdf,A15413523,30858.14,60352.94
15,2022-01-25_4502.pdf,217779205,2760.01,9324.88
16,2022-01-25_545.pdf,492220579,5724.21,14229.7
17,2022-01-25_6478.pdf,580266930,35240.17,51163.22
18,2022-01-25_7686.pdf,92644058,9489.609999999999,-1.0
19,2022-01-26_3331.pdf,225979441,10840.310000000001,11865.08
20,2022-01-26_5222.pdf,657630212,40543.85,56196.63
21,2022-01-27_1915.pdf,S95661073,9787.04,28619.25
22,2022-01-27_3949.pdf,303431685,10836.28,14551.94
23,2022-01-28_3937.pdf,664989638,22765.26,31917.02
24,2022-01-29_6154.pdf,C11801552,8204.380000000001,18069.39
25,2022-01-31_1165.pdf,D60856904,21601.190000000002,32627.17
26,2022-01-31_1619.pdf,D38386595,4532.089999999999,12537.9
27,2022-01-31_3596.pdf,T68870124,17183.57,17413.91
28,2022-02-01_1187.pdf,J13324290,1163.3700000000001,2673.5
29,2022-02-01_5712.pdf,T13728517,7.0,16601.82
30,2022-02-01_6186.pdf,797031835,968.6700000000001,28843.76
31,2022-02-01_7510.pdf,304880650,13584.73,27936.4
32,2022-02-02_1175.pdf,300156960,3930.51,18266.43
33,2022-02-02_3150.pdf,871771407,11032.6,27786.98
34,2022-02-02_6667.pdf,O10150072,40891.06,57017.2
35,2022-02-04_4333.pdf,B47218891,15892.400000000003,34611.77
36,2022-02-04_5724.pdf,115805227,8456.51,-11841.3
37,2022-02-05_2766.pdf,148558955,26976.879999999997,37575.15
38,2022-02-06_338.pdf,2022-02-06_338,62223.57,72629.12
39,2022-02-07_534.pdf,24657907,1511.57,22228.78
40,2022-02-09_4950.pdf,16489718,66.0,64872.44
41,2022-02-09_5110.pdf,47756909,2631.15,11368.64
42,2022-02-11_2167.pdf,Z12826332,6632.66,15346.92
43,2022-02-11_6875.pdf,553425258,6924.22,27780.81
44,2022-02-12_7985.pdf,262528584,2593.8899999999994,30595.01
45,2022-02-16_8334.pdf,855218737,2578.4599999999996,5784.95
46,2022-02-17_2911.pdf,J35012952,1927.59,28643.2
47,2022-02-17_6584.pdf,T08121163,4908.5,25409.73
48,2022-02-18_6193.pdf,P21646088,4092.62,24227.2
49,2022-02-19_304.pdf,832633503,7269.03,13802.43
50,2022-02-19_3671.pdf,161882715,9801.43,13531.96
51,2022-02-19_7770.pdf,R49022919,7792.3099999999995,17621.46
52,2022-02-20_4588.pdf,U84488789,7464.620000000001,13626.11
53,2022-02-21_2977.pdf,C80827931,8643.68,33869.95
54,2022-02-22_2475.pdf,687135395,5603.68,9199.81
55,2022-02-22_7564.pdf,S16153927,11934.12,14969.77
56,2022-02-23_2305.pdf,96851419,472.90999999999997,9474.87
57,2022-02-23_7228.pdf,X36178019,5265.78,33507.42
58,2022-02-24_3609.pdf,Q43569160,442.79999999999995,18029.56
59,2022-02-25_633.pdf,97287308,7430.700000000001,43345.02
60,2022-02-26_3892.pdf,G42099507,0.0,41937.45
61,2022-02-27_631.pdf,127764837,8849.58,16376.56
62,2022-02-28_5537.pdf,X64651762,9870.8,31394.32
63,2022-02-28_6254.pdf,H64877085,5119.24,23493.74
64,2022-02-28_8055.pdf,2022-02-28_8055,21110.519999999997,66064.98
65,2022-03-01_4043.pdf,X26427069,6152.050000000001,29251.23
66,2022-03-02_5233.pdf,K05470173,17998.100000000002,36964.19
67,2022-03-02_6068.pdf,K04416895,11074.19,17381.73
68,2022-03-02_652.pdf,2022-03-02_652,1729.27,12891.57
69,2022-03-02_7295.pdf,128720180,6800.44,29512.75
70,2022-03-03_6010.pdf,F67537338,40925.57,70426.42
71,2022-03-04_3640.pdf,S41711348,15990.8,46309.69
72,2022-03-05_5022.pdf,N40413559,25799.45,35687.42
73,2022-03-06_7391.pdf,E85694419,210.69,20670.05
74,2022-03-07_2794.pdf,Y02041505,12030.33,28257.4
75,2022-03-07_3804.pdf,4304659,6560.280000000001,7788.23
76,2022-03-07_5113.pdf,431297810,2468.7,7790.12
77,2022-03-08_7799.pdf,I3392052,7816.22,20968.9
78,2022-03-09_1309.pdf,848969990,15951.46,25704.05
79,2022-03-09_5311.pdf,U08323889,4587.98,789.8
80,2022-03-11_3820.pdf,B91422492,2537.91,23596.39
81,2022-03-11_4840.pdf,167768298,5607.2,20357.85
82,2022-03-12_2563.pdf,N22205080,5559.6399999999985,31228.24
83,2022-03-12_2744.pdf,860327177,0.0,32209.97
84,2022-03-13_5790.pdf,984736170,649.03,19030.23
85,2022-03-14_2188.pdf,836752469,8.0,20614.11
86,2022-03-16_736.pdf,C26131047,2047.69,10242.76
87,2022-03-17_3506.pdf,C46736514,5484.82,3093.37
88,2022-03-18_2898.pdf,Z71413700,2129.07,22768.15
89,2022-03-23_2359.pdf,648220818,5738.73,54801.07
90,2022-03-28_7922.pdf,382844658,13176.189999999999,30202.41
91,2022-03-29_7621.pdf,542833877,3704.5499999999997,1278.0
92,2022-03-30_7901.pdf,B97810330,4992.63,44513.1
93,2022-04-01_8291.pdf,518421190,8231.73,18675.94
94,2022-04-02_331.pdf,R20106650,21170.77,42353.78
95,2022-04-02_7653.pdf,C90163677,16775.2,29708.05
96,2022-04-03_2130.pdf,Y79086606,1983.0,10897.94
97,2022-04-03_767.pdf,123712539,11967.16,28992.91
98,2022-04-04_1958.pdf,A87256415,3654.37,-4832.95
99,2022-04-04_666.pdf,437938912,4172.35,86555.19
