,path,invoice,costo_prof,costo_total
0,Invoice (6263).pdf,282053412,2975.5299999999997,8796.63
1,Invoice (6264).pdf,I17150499,176.34,15245.85
2,Invoice (6265).pdf,W92930329,36176.31,45215.9
3,Invoice (6267).pdf,Invoice (6267),747.18,34697.32
4,Invoice (627).pdf,A75338604,9992.280000000002,42386.38
5,Invoice (6294).pdf,S27122824,17292.74,50652.15
6,Invoice (6308).pdf,8258680,6844.07,24069.99
7,Invoice (6319).pdf,W73968502,14990.23,15995.29
8,Invoice (6347).pdf,V27445121,15713.12,12290.54
9,Invoice (636).pdf,102057491,17397.3,28821.34
10,Invoice (6365).pdf,K98779505,17493.3,19371.42
11,Invoice (6373).pdf,1281252,6992.79,8194.99
12,Invoice (6380).pdf,294095703,32552.93,-1.0
13,Invoice (6393).pdf,579855917,3402.47,6160.46
14,Invoice (6397).pdf,R4293,451.78,3767.25
15,Invoice (64).pdf,510533668,2915.85,21849.75
16,Invoice (640).pdf,Invoice (640),0.0,59595.1
17,Invoice (6406).pdf,D44029367,0.0,18580.46
18,Invoice (6409).pdf,Invoice (6409),7803.01,26325.35
19,Invoice (641).pdf,133674207,8124.969999999999,52917.13
20,Invoice (6424).pdf,986163413,6233.93,15863.99
21,Invoice (6425).pdf,616523431,15755.02,32266.3
22,Invoice (6430).pdf,U56422341,816.9000000000001,6248.06
23,Invoice (6434).pdf,K42332315,13275.3,36991.06
24,Invoice (6447).pdf,146227451,8282.33,21461.56
25,Invoice (6450).pdf,Z05039617,8325.210000000001,15727.23
26,Invoice (6455).pdf,782937345,1990.58,11329.75
27,Invoice (6459).pdf,S76739994,15188.06,18866.36
28,Invoice (646).pdf,275359730,23457.04,51614.83
29,Invoice (6477).pdf,K64521204,52129.9,63070.97
30,Invoice (6484).pdf,P74866311,30953.879999999997,63.0
31,Invoice (6485).pdf,712959328,0.0,32296.68
32,Invoice (6495).pdf,354491218,1739.11,14602.89
33,Invoice (6507).pdf,342072305,4781.15,20144.99
34,Invoice (6539).pdf,608421688,21063.420000000002,49345.25
35,Invoice (654).pdf,Invoice (654),16488.3,33092.95
36,Invoice (6546).pdf,014883692,1408.3899999999999,-38795.89
37,Invoice (6551).pdf,R89658934,8123.650000000001,-1.0
38,Invoice (6553).pdf,881996817,21399.549999999996,31327.38
39,Invoice (656).pdf,74014843,11003.5,62337.01
40,Invoice (6566).pdf,I58114615,3684.36,12127.48
41,Invoice (6575).pdf,970295676,23464.11,33110.68
42,Invoice (6583).pdf,Y90708722,8486.18,43442.47
43,Invoice (6588).pdf,863146854,51619.72,51488.58
44,Invoice (659).pdf,I15224985,9826.14,12944.97
45,Invoice (6597).pdf,550090903,11288.860000000002,48873.43
46,Invoice (6604).pdf,K94557404,13453.619999999999,30088.24
47,Invoice (6609).pdf,57016654,8312.630000000001,31193.32
48,Invoice (6614).pdf,186714202,16372.47,39970.77
49,Invoice (6617).pdf,469348943,24013.88,47825.19
50,Invoice (6643).pdf,I86452839,14673.640000000001,42118.35
51,Invoice (6649).pdf,585391990,16154.390000000001,20484.66
52,Invoice (6650).pdf,558367850,30565.36,51641.67
53,Invoice (6661).pdf,999656426,15930.4,14596.35
54,Invoice (6664).pdf,473502166,6920.89,15878.17
55,Invoice (668).pdf,996910233,15854.16,26260.02
56,Invoice (6698).pdf,307130138,27734.499999999996,39962.59
57,Invoice (6707).pdf,E12739894,9036.47,34728.12
58,Invoice (6709).pdf,640581875,10940.52,15389.85
59,Invoice (6710).pdf,102628356,28412.47,36207.51
60,Invoice (6726).pdf,X07547479,5201.800000000001,11827.73
61,Invoice (6730).pdf,289486711,11030.880000000001,20002.33
62,Invoice (6735).pdf,Y68053884,20444.4,-1.0
63,Invoice (6741).pdf,685226407,6962.33,11260.82
64,Invoice (6743).pdf,129930967,3691.96,4656.92
65,Invoice (6745).pdf,W83846922,11338.869999999999,31555.66
66,Invoice (6759).pdf,K81416609,4634.14,18720.88
67,Invoice (6766).pdf,R75117297,10261.23,18542.26
68,Invoice (6779).pdf,E5537738,4010.66,11103.01
69,Invoice (6784).pdf,S37183089,7904.360000000001,20757.48
70,Invoice (6791).pdf,L61892026,4419.86,14497.18
71,Invoice (6800).pdf,W77680076,14643.859999999999,-1.0
72,Invoice (6812).pdf,A83608264,15507.740000000002,16833.2
73,Invoice (6815).pdf,G72025685,53394.62,-1.0
74,Invoice (6819).pdf,994161646,2997.33,11292.83
75,Invoice (683).pdf,W94677031,19312.79,-1.0
76,Invoice (6833).pdf,895779791,19652.89,38861.17
77,Invoice (6834).pdf,353867689,5604.150000000001,13284.3
78,Invoice (6836).pdf,Q93166471,8926.130000000001,14136.83
79,Invoice (6845).pdf,630424402,9035.8,24077.84
80,Invoice (6847).pdf,894957709,3009.56,16866.25
81,Invoice (685).pdf,326934939,3499.8100000000004,14013.34
82,Invoice (6862).pdf,293599076,2787.5600000000004,22571.74
83,Invoice (6863).pdf,96556760,18063.129999999997,48144.28
