,path,invoice,costo_prof,costo_total
0,Invoice (843).pdf,O92249408,3214.0,12755.75
1,Invoice (847).pdf,08115810,3285.56,41686.24
2,Invoice (850).pdf,Y83417169,12952.35,18117.42
3,Invoice (855).pdf,I26698284,7475.75,52537.78
4,Invoice (862).pdf,F60657312,0.0,-1.0
5,Invoice (866).pdf,G42990804,21670.999999999996,-1.0
6,Invoice (872).pdf,247207243,21058.59,-1.0
7,Invoice (886).pdf,58695402,23568.77,43684.14
8,Invoice (888).pdf,M34276611,9192.779999999999,-1.0
9,Invoice (900).pdf,947167816,536.58,-364.7
10,Invoice (905).pdf,825337294,5988.950000000001,7080.7
11,Invoice (908).pdf,H26589199,16322.119999999999,63660.17
12,Invoice (920).pdf,C53181611,11219.56,40390.2
13,Invoice (929).pdf,81264796,27755.739999999998,40072.4
14,Invoice (93).pdf,B88262085,5687.42,23998.1
15,Invoice (943).pdf,131836862,10512.9,23950.11
16,Invoice (950).pdf,G98919560,4655.089999999999,21530.35
17,Invoice (953).pdf,M54255347,8525.55,14019.43
18,Invoice (965).pdf,266753965,5901.7699999999995,15060.45
19,Invoice (973).pdf,7159002,1261.1899999999998,12054.72
20,Invoice (993).pdf,393903331,10758.490000000003,-1.0
21,Invoice (994).pdf,E33791796,16099.33,35377.34
22,Invoice (996).pdf,29447248,18442.05,29187.84
23,J01967248.pdf,J01967248,26678.489999999998,40988.13
24,J06875275.pdf,J0687,0.0,12679.56
25,J07722948.pdf,J07722948,9344.079999999998,-3963.78
26,J14218773.pdf,J14218773,1086.38,11159.57
27,J16329967.pdf,J16329967,15607.91,25365.43
28,J17932694.pdf,J17932694,17896.989999999998,-1.0
29,J31035181.pdf,J31035181,2803.04,9801.23
30,J39298582.pdf,J39298582,10198.789999999999,25799.14
31,J39506804.pdf,J39506804,15665.7,26544.3
32,J52809105.pdf,J52809105,11800.220000000001,-1.0
33,J60735595.pdf,J60735595,7532.75,-1.0
34,J68944535.pdf,J68944535,11375.630000000001,27402.57
35,J76912156.pdf,J76912156,948.8100000000001,36883.26
36,J81817824.pdf,J81817824,12384.240000000002,39398.9
37,J84103907.pdf,J84103907,4039.79,-1.0
38,J90358279.pdf,J90358279,21157.999999999996,20459.45
39,J99205656.pdf,J99205656,2316.62,28417.34
40,JacksonAllen_2022-06-23.pdf,746197703,18527.9,21014.73
41,JacksonandSons_2022-09-17.pdf,S87231150,48390.100000000006,61502.84
42,JacksonandSons_2023-04-03.pdf,285812951,9244.07,27051.19
43,JacksonSilvaandCox_2022-09-07.pdf,F361104,3557.3399999999997,27624.45
44,JacksonSnyderandMiller_2023-04-21.pdf,848252784,1833.83,15810.27
45,JacksonTorresandCarter_2023-01-06.pdf,C51965521,8461.52,192.0
46,JacobsFrostandMartin_2021-01-14.pdf,821272450,6220.599999999999,-11862.46
47,JamesLtd_2022-08-13.pdf,O75828307,11117.32,24069.41
48,JenkinsLtd_2021-04-23.pdf,N79850949,6114.32,64534.06
49,JenkinsMartin_2021-04-13.pdf,30661596,15683.2,19504.23
50,JenkinsPLC_2022-03-02.pdf,W33759513,11414.08,15296.98
51,JenkinsWebb_2023-01-25.pdf,J39156649,7346.91,31930.48
52,JensenGarciaandOliver_2021-08-28.pdf,A14954249,7443.66,13963.25
53,JensenMartinez_2021-04-01.pdf,JensenMartinez_2021-04-01,6148.429999999999,-1.0
54,JensenSchneider_2021-03-01.pdf,B18186668,2795.8399999999997,41503.2
55,JimenezBray_2021-09-12.pdf,379664636,38042.159999999996,45029.07
56,JohnsonandSons_2021-06-25.pdf,R23219078,8857.810000000001,27029.83
