,path,invoice,costo_prof,costo_total
0,Invoice (5472).pdf,547051839,2574.06,20432.52
1,Invoice (5475).pdf,Invoice (5475),0.0,23622.91
2,Invoice (5481).pdf,25477130,8825.49,22228.91
3,Invoice (5498).pdf,77182163,3371.45,9961.39
4,Invoice (550).pdf,595776459,4144.03,8005.64
5,Invoice (5517).pdf,133123135,4816.88,7549.25
6,Invoice (5530).pdf,678360138,1191.9299999999998,17234.68
7,Invoice (5544).pdf,M45529808,1911.0799999999997,30625.55
8,Invoice (555).pdf,R87559116,13869.349999999999,22897.08
9,Invoice (5557).pdf,X19742070,10046.949999999999,2051.65
10,Invoice (5558).pdf,662215026,2522.13,7563.07
11,Invoice (5569).pdf,80722368,6918.08,12061.44
12,Invoice (5573).pdf,T81434149,1492.87,10140.54
13,Invoice (5576).pdf,A31216278,7866.27,7.0
14,Invoice (5579).pdf,C87286469,6242.599999999999,39867.8
15,Invoice (558).pdf,N09187253,6570.9,28771.28
16,Invoice (5586).pdf,K17811554,43998.67999999999,50145.96
17,Invoice (5589).pdf,231376011,19017.45,79489.22
18,Invoice (5597).pdf,367214146,8903.630000000001,66273.45
19,Invoice (56).pdf,R00681180,3687.92,28384.14
20,Invoice (5608).pdf,Invoice (5608),2135.96,-1.0
21,Invoice (5610).pdf,371773601,23080.0,46463.62
22,Invoice (5619).pdf,L93680942,7610.37,13322.04
23,Invoice (5628).pdf,B73828333,2583.97,12597.09
24,Invoice (5629).pdf,U69111,1.0,19039.13
25,Invoice (5633).pdf,P06025353,4270.5599999999995,13932.63
26,Invoice (564).pdf,433366401,1251.81,23777.84
27,Invoice (566).pdf,D3043,7877.150000000001,22943.99
28,Invoice (5660).pdf,576557460,19875.39,35719.83
29,Invoice (5664).pdf,886424786,559.02,-1.0
30,Invoice (5670).pdf,377290012,15248.51,40743.04
31,Invoice (5682).pdf,129308877,1918.6499999999999,60300.32
32,Invoice (570).pdf,613440155,8237.74,32926.29
33,Invoice (5707).pdf,674702613,10684.29,27376.35
34,Invoice (5710).pdf,969062847,12930.820000000002,15.0
35,Invoice (5711).pdf,481317485,42065.82,64747.55
36,Invoice (5716).pdf,Q83162664,12982.74,-1.0
37,Invoice (5738).pdf,936861489,8537.58,-1.0
38,Invoice (5749).pdf,661735746,56917.24999999999,74084.68
39,Invoice (5755).pdf,U34270927,5549.07,23772.29
40,Invoice (5764).pdf,837700480,7402.02,28903.15
41,Invoice (5773).pdf,92287258,27345.979999999996,34725.86
42,Invoice (578).pdf,809891519,7499.65,15893.65
43,Invoice (5789).pdf,249625179,12163.28,36650.35
44,Invoice (5804).pdf,D32410224,9039.12,18921.01
45,Invoice (5812).pdf,137735176,6063.89,7402.47
46,Invoice (5819).pdf,Y90824420,2928.69,-1.0
47,Invoice (582).pdf,Y48501916,19.0,33627.0
48,Invoice (5821).pdf,804949655,4710.25,31272.45
49,Invoice (5826).pdf,374468497,17974.31,-1.0
50,Invoice (5839).pdf,289264267,2783.63,15245.48
51,Invoice (5842).pdf,06630,42357.39,77694.22
52,Invoice (585).pdf,364819954,16772.42,61600.42
53,Invoice (586).pdf,Invoice (586),10256.889999999998,17218.11
54,Invoice (5867).pdf,782623257,1458.3400000000001,25890.95
55,Invoice (5881).pdf,209339177,3614.9400000000005,10564.27
56,Invoice (5898).pdf,T18909310,6289.36,35354.98
57,Invoice (5904).pdf,Invoice (5904),10827.69,32226.29
58,Invoice (5927).pdf,O50151281,10723.589999999998,16885.85
59,Invoice (594).pdf,X25754230,12020.989999999998,41436.08
60,Invoice (5941).pdf,467342320,2828.3000000000006,4987.83
61,Invoice (5946).pdf,Y02437851,39068.01999999999,38146.93
62,Invoice (595).pdf,J90057880,3414.55,10467.43
63,Invoice (5954).pdf,502090369,7240.85,17000.16
