,path,invoice,costo_prof,costo_total
0,2021-05-08_2301.pdf,J36477939,13833.909999999998,-1.0
1,2021-05-10_2084.pdf,F54956834,7682.93,16887.24
2,2021-05-10_6914.pdf,Q44052627,11.93,31533.06
3,2021-05-16_1807.pdf,759580372,12783.1,700.21
4,2021-05-16_7685.pdf,J51478637,21461.37,42532.66
5,2021-05-17_2523.pdf,337930077,5988.61,1.0
6,2021-05-17_4375.pdf,632384380,27623.760000000002,51449.1
7,2021-05-20_802.pdf,Y44581531,15786.22,26582.08
8,2021-05-22_3406.pdf,698631563,3077.83,3.0
9,2021-05-22_3575.pdf,557922240,1239.5500000000002,-1.0
10,2021-05-23_16.pdf,Q32399790,6318.7,-1.0
11,2021-05-24_1868.pdf,R59009415,7869.25,17115.52
12,2021-05-28_7506.pdf,411948068,5776.12,13378.16
13,2021-05-28_988.pdf,H47985807,7116.860000000001,21522.31
14,2021-05-29_4501.pdf,897806108,28861.399999999998,3.0
15,2021-05-29_6665.pdf,148573611,16051.42,29013.1
16,2021-05-30_7105.pdf,422675770,6194.0599999999995,-1.0
17,2021-05-31_6525.pdf,405862177,13843.82,39134.71
18,2021-05-31_7244.pdf,672310954,1543.6099999999997,55766.79
19,2021-06-03_4958.pdf,915326131,33768.439999999995,44220.82
20,2021-06-04_3381.pdf,S97656547,4001.8700000000003,-1.0
21,2021-06-04_5419.pdf,554962305,28386.66,46310.34
22,2021-06-05_2864.pdf,H21611833,12190.130000000001,16638.06
23,2021-06-07_723.pdf,W66258275,15589.280000000002,31404.55
24,2021-06-08_3668.pdf,Q31356135,26705.449999999997,47190.45
25,2021-06-08_5137.pdf,L11197015,14364.07,-1.0
26,2021-06-08_80.pdf,587945621,19720.35,17557.65
27,2021-06-09_1147.pdf,B24746340,8627.06,32727.33
28,2021-06-09_5236.pdf,Y87780333,13584.710000000001,20383.7
29,2021-06-09_6528.pdf,D97366482,10191.08,-1.0
30,2021-06-11_2600.pdf,G27051618,184.93,3722.31
31,2021-06-13_1629.pdf,8864,16861.44,-1.0
32,2021-06-14_1415.pdf,U76666943,12806.109999999999,35734.13
33,2021-06-14_4863.pdf,373364340,7324.58,18498.95
34,2021-06-15_2048.pdf,929376194,22657.26,41329.39
35,2021-06-15_7257.pdf,H49091391,583.92,1.0
36,2021-06-17_6869.pdf,463723441,4880.71,13761.82
37,2021-06-18_1354.pdf,694545557,4023.7999999999997,28524.38
38,2021-06-20_3645.pdf,559637863,15719.62,34280.6
39,2021-06-23_3902.pdf,U74561339,5923.22,12841.47
40,2021-06-23_907.pdf,U66926433,3466.8,-1.0
41,2021-06-25_1098.pdf,541121811,13566.760000000002,25737.44
42,2021-06-26_4028.pdf,G18077713,12753.16,16065.98
43,2021-06-26_5301.pdf,448284795,67858.96999999999,76.43
44,2021-06-27_1697.pdf,213891067,41543.28,56228.62
45,2021-06-27_5644.pdf,827929757,831.12,-1.0
46,2021-06-29_3788.pdf,A54115052,11960.99,22445.71
47,2021-06-29_5097.pdf,797930578,7169.63,21722.71
48,2021-07-02_4590.pdf,809080215,5899.93,19670.02
49,2021-07-04_1488.pdf,085054631,1589.7999999999997,4840.77
50,2021-07-04_3848.pdf,468420957,5673.17,20310.05
51,2021-07-04_5014.pdf,872842357,5585.47,20349.61
52,2021-07-05_2317.pdf,9828800,3972.68,16833.56
53,2021-07-05_3259.pdf,724389429,17507.08,24538.65
54,2021-07-05_5677.pdf,D20583666,2198.56,10690.82
55,2021-07-05_7828.pdf,Z43114384,11397.289999999999,20356.3
56,2021-07-06_2862.pdf,800673026,13673.730000000001,21421.82
57,2021-07-07_4132.pdf,K39086336,1619.9199999999998,10813.69
58,2021-07-08_5473.pdf,563897901,18665.530000000002,28913.13
59,2021-07-08_6039.pdf,L91061318,7512.36,13897.32
60,2021-07-08_6106.pdf,T52899671,6307.4400000000005,58339.68
61,2021-07-09_4624.pdf,A70699118,6528.47,23161.84
62,2021-07-09_5130.pdf,G47740066,16737.36,29143.76
63,2021-07-10_4360.pdf,B95410721,12707.45,46679.42
64,2021-07-11_2181.pdf,Y66801984,5593.780000000001,-1.0
65,2021-07-12_2420.pdf,2021-07-12_2420,16760.320000000003,-1.0
66,2021-07-12_5250.pdf,I24691303,2897.08,44065.81
67,2021-07-12_6940.pdf,394126029,11884.15,54239.42
68,2021-07-13_1492.pdf,450659976,1349.85,30436.47
69,2021-07-14_4605.pdf,120449167,7206.34,21244.45
70,2021-07-14_6578.pdf,R27765965,1362.99,19748.37
71,2021-07-15_2443.pdf,L81576330,2805.07,14917.08
72,2021-07-18_6155.pdf,C53676130,47702.38,-1.0
73,2021-07-18_6807.pdf,597654595,2587.54,10061.57
74,2021-07-18_7159.pdf,S57628718,3495.32,15649.32
75,2021-07-19_1025.pdf,T91593422,7287.19,21970.54
76,2021-07-19_6100.pdf,T58913932,4697.34,-1.0
77,2021-07-20_2438.pdf,A74667740,18063.25,33616.36
78,2021-07-21_3875.pdf,628340798,25913.24,38804.63
79,2021-07-22_23.pdf,265806304,5502.76,14330.38
80,2021-07-22_8113.pdf,166552282,2205.3799999999997,14052.99
81,2021-07-22_882.pdf,B92638504,10666.17,17195.87
