,path,invoice,costo_prof,costo_total
0,563186485.pdf,563186485,9351.65,29622.23
1,564185182.pdf,564185182,8220.82,24291.89
2,564273692.pdf,564273692,12878.93,66419.09
3,568945815.pdf,568945815,17897.46,50092.38
4,569124418.pdf,569124418,9950.03,17916.55
5,576635078.pdf,576635078,13509.44,19243.89
6,579779928.pdf,579779928,12496.439999999999,33157.64
7,581414264.pdf,581414264,16559.32,21115.39
8,581785787.pdf,581785787,16764.61,63476.14
9,584982127.pdf,584982127,228.89,29956.18
10,585326157.pdf,585326157,5067.05,915.0
11,587695393.pdf,587695393,3727.32,22584.36
12,587775521.pdf,587775521,11014.880000000001,25154.86
13,589782128.pdf,589782128,22348.34,29624.49
14,590261339.pdf,590261339,0.0,14988.7
15,590838778.pdf,590838778,8289.4,15485.15
16,591538069.pdf,591538069,6427.68,15477.9
17,59286966.pdf,59286966,6674.4,16874.93
18,593061772.pdf,593061772,18984.760000000002,40062.71
19,593834038.pdf,593834038,39924.21,52994.83
20,594175586.pdf,594175586,16520.57,34958.66
21,595769561.pdf,595769561,3223.07,10909.76
22,596731837.pdf,596731837,4139.62,16026.54
23,598845455.pdf,598845455,38573.85,55836.6
24,603723303.pdf,603723303,1145.83,16497.5
25,604176693.pdf,604176693,2228.98,6230.5
26,605039232.pdf,605039232,9165.630000000001,24558.15
27,607019793.pdf,607019793,52645.41,-1.0
28,607892690.pdf,607892690,9387.58,32150.75
29,608556104.pdf,608556104,7544.42,14835.05
30,610711786.pdf,610711786,16426.51,19420.47
31,61346439.pdf,346439,7448.849999999999,41451.56
32,614709665.pdf,614709665,11043.0,18413.66
33,616562745.pdf,616562745,16973.34,30071.33
34,618416199.pdf,618416,16380.28,31612.46
35,618633849.pdf,618633849,19799.24,27534.54
36,619019582.pdf,619019582,878.72,41410.41
37,6196755.pdf,6196755,4136.29,13351.42
38,619691836.pdf,619691836,4777.71,9942.79
39,619739579.pdf,619739579,11743.91,78939.14
40,622573750.pdf,622573750,18985.38,29167.97
41,62318568.pdf,62318568,1050.48,8316.31
42,623932464.pdf,623932464,4231.05,7526.75
43,625678898.pdf,625678898,16293.550000000001,19888.72
44,626287505.pdf,626287505,2872.07,15655.88
45,627672301.pdf,627672301,5219.0,15821.88
46,635633352.pdf,635633352,2175.52,-924.19
47,636548454.pdf,636548454,8928.460000000001,19615.38
48,642963273.pdf,642963273,2355.21,17355.66
49,644451249.pdf,644451249,566.17,40924.32
50,650522022.pdf,650522022,27316.52,68880.93
51,652025776.pdf,652025776,16729.91,45185.07
52,655237307.pdf,655237307,19922.949999999997,-1.0
53,656058731.pdf,656058731,5019.61,13830.69
54,656335520.pdf,656335520,10476.61,-1.0
55,658035832.pdf,58035832,3058.96,88625.82
56,65816863.pdf,65816863,5097.14,3237.13
57,660152206.pdf,660152206,3021.79,9065.39
58,663345025.pdf,663345025,3635.0400000000004,28799.44
59,666800609.pdf,666800609,10928.410000000002,17861.71
60,668790968.pdf,668790968,14146.650000000001,43314.4
61,671960273.pdf,671960273,4187.51,16938.33
62,674133664.pdf,674133664,0.0,68629.25
63,677953585.pdf,677953585,1000.0,-1.0
64,680168692.pdf,680168692,5614.030000000001,18616.86
65,68244323.pdf,68244323,2885.96,13837.29
66,683594242.pdf,683594242,14728.02,44283.38
67,68615974.pdf,68615974,0.0,13062.52
68,68793192.pdf,68793192,17771.24,49244.94
69,687940519.pdf,687940519,18108.48,52597.54
70,688295218.pdf,688295218,1362.59,20849.63
71,68886679.pdf,68886679,6520.0,19880.48
72,691326969.pdf,691326969,7014.76,19271.52
73,696241560.pdf,696241560,0.0,6573.36
74,697949824.pdf,697949824,18795.6,25578.51
75,698756891.pdf,698756891,34391.6,89123.35
76,699074712.pdf,699074712,14921.67,19743.92
77,699975656.pdf,699975656,9543.140000000001,-1.0
78,700548009.pdf,700548009,6596.4400000000005,39497.86
79,701183358.pdf,701183358,63077.09,94229.39
80,702287256.pdf,702287256,14176.3,21768.95
81,702778160.pdf,702778160,23299.66,-1.0
82,703941279.pdf,703941279,5418.49,29358.02
83,705229122.pdf,229122,5927.219999999999,41063.61
84,709714539.pdf,709714539,1115.84,19425.18
85,711338319.pdf,711338319,16019.21,39090.99
86,711707317.pdf,711707317,1756.3400000000001,13828.92
87,715366169.pdf,715366169,15833.230000000001,27243.37
88,719011523.pdf,719011523,8025.849999999999,42208.55
89,721140449.pdf,721140449,3116.42,3946.38
90,724093394.pdf,724093394,10980.099999999999,14962.12
91,724933333.pdf,724933333,3812.07,19001.87
92,725748905.pdf,725748905,2331.75,26.0
93,726631194.pdf,726631194,7377.6900000000005,21347.64
94,727307643.pdf,7273076,6776.58,48074.28
95,727402451.pdf,727402451,2281.76,31134.71
96,7275876.pdf,727587,27241.940000000002,36459.7
97,727792299.pdf,727792299,7691.009999999999,24464.37
98,730890582.pdf,730890582,31078.500000000004,70986.48
99,736523413.pdf,736523413,5046.95,16338.18
