,path,invoice,costo_prof,costo_total
0,Invoice (7016).pdf,W82315673,1.2,12187.45
1,Invoice (7021).pdf,99913669,7794.89,37123.26
2,Invoice (7026).pdf,150706777,8738.71,61361.43
3,Invoice (7027).pdf,519142644,5253.49,4623.01
4,Invoice (7028).pdf,286448858,14086.460000000001,18063.54
5,Invoice (7033).pdf,653098973,9899.83,26924.37
6,Invoice (7041).pdf,435701825,12910.91,22965.93
7,Invoice (7047).pdf,G77201038,15399.43,96.48
8,Invoice (7049).pdf,L86107682,23593.0,43022.42
9,Invoice (7058).pdf,899645703,11633.420000000002,18347.38
10,Invoice (7067).pdf,81322049,10681.210000000001,15.37
11,Invoice (7069).pdf,W70540068,4374.82,-659.54
12,Invoice (7077).pdf,X66217046,22264.11,36205.02
13,Invoice (7097).pdf,T33156149,7100.53,29154.72
14,Invoice (7101).pdf,137059816,5163.0,19990.67
15,Invoice (7112).pdf,X23232773,2845.52,14315.89
16,Invoice (7128).pdf,734420390,1331.0,3732.09
17,Invoice (713).pdf,T13850254,16307.75,55475.35
18,Invoice (7135).pdf,B54476634,2525.0,7555.55
19,Invoice (7137).pdf,909599,6800.1,43236.42
20,Invoice (7146).pdf,164519485,6534.25,18330.18
21,Invoice (7157).pdf,V39041986,14370.599999999999,21671.58
22,Invoice (716).pdf,796014322,3994.96,17350.87
23,Invoice (7160).pdf,091066564,13749.72,28.87
24,Invoice (7162).pdf,791990171,7166.69,14573.98
25,Invoice (7163).pdf,25763,15391.88,34167.36
26,Invoice (7168).pdf,576702011,11838.459999999997,23798.59
27,Invoice (7178).pdf,732263141,1193.9,25030.18
28,Invoice (7180).pdf,459768935,7261.360000000001,32318.3
29,Invoice (7193).pdf,451707004,220.82999999999998,-1.0
30,Invoice (7194).pdf,185454239,3989.9799999999996,10882.48
31,Invoice (7195).pdf,Q39111078,877.6500000000001,13421.54
32,Invoice (7223).pdf,E01530768,31238.579999999998,69529.8
33,Invoice (7229).pdf,781748143,2715.4500000000003,25842.5
34,Invoice (7239).pdf,W29237910,5159.23,11111.75
35,Invoice (7251).pdf,H26824308,19463.489999999998,47314.4
36,Invoice (7255).pdf,Z01950171,-9043.66,1718.57
37,Invoice (7262).pdf,293463957,3926.19,40597.73
38,Invoice (7285).pdf,V36795833,4116.26,6381.01
39,Invoice (7288).pdf,230784,1835.4099999999999,19889.0
40,Invoice (7296).pdf,F6045,890.4300000000001,29763.57
41,Invoice (7320).pdf,826738566,1082.54,15215.09
42,Invoice (7351).pdf,140672787,4879.040000000001,10836.84
43,Invoice (7352).pdf,H42217427,14880.429999999998,26782.76
44,Invoice (7363).pdf,,9877.810000000001,17636.31
45,Invoice (7371).pdf,27381087,24240.14,37779.42
46,Invoice (7372).pdf,W49663398,24091.329999999998,27634.53
47,Invoice (7375).pdf,678737119,10867.16,16498.68
48,Invoice (739).pdf,T29263533,4067.5,7176.66
49,Invoice (7411).pdf,194742039,3933.65,9299.81
50,Invoice (7416).pdf,L75757705,4686.77,11855.59
51,Invoice (7424).pdf,706809543,21.189999999999998,25975.41
52,Invoice (7428).pdf,85220825,17752.0,20023.66
53,Invoice (7433).pdf,Y23291618,5387.31,17398.64
54,Invoice (744).pdf,V81905273,0.0,9568.5
55,Invoice (7440).pdf,881512766,4640.650000000001,11631.2
56,Invoice (7452).pdf,M06237111,6970.0199999999995,17203.46
57,Invoice (7458).pdf,645507317,6257.14,10308.28
58,Invoice (7461).pdf,K61640568,10318.279999999999,42436.57
59,Invoice (7485).pdf,833207276,16826.48,28392.31
60,Invoice (7491).pdf,761579307,22647.299999999996,38152.55
61,Invoice (7499).pdf,951426799,17240.379999999997,-1.0
62,Invoice (75).pdf,L72796583,14517.48,10285.3
63,Invoice (7523).pdf,955680149,7235.860000000001,36947.18
64,Invoice (754).pdf,W50129,4844.76,9535.46
65,Invoice (7548).pdf,L85969620,10093.82,-1.0
66,Invoice (7552).pdf,L70056959,8172.52,40012.56
67,Invoice (7553).pdf,518524439,4788.12,13354.34
68,Invoice (7566).pdf,R64693344,10646.01,17409.19
69,Invoice (7574).pdf,E78873935,19573.09,23416.36
70,Invoice (7583).pdf,575863551,21327.88,-1.0
71,Invoice (7599).pdf,716630221,40737.06999999999,54657.39
72,Invoice (760).pdf,U34951383,13763.800000000001,46165.97
73,Invoice (7603).pdf,P92258486,6270.59,16596.82
74,Invoice (7608).pdf,534913997,28477.899999999998,50106.49
75,Invoice (7644).pdf,L76107395,9026.640000000001,19606.24
76,Invoice (7648).pdf,620267509,23058.010000000002,33811.92
77,Invoice (765).pdf,H28793370,30414.46,41021.37
78,Invoice (7662).pdf,590658070,8587.81,-1.0
79,Invoice (7663).pdf,D31544557,14648.629999999997,56443.88
80,Invoice (7665).pdf,G27819432,3070.08,5854.0
81,Invoice (7678).pdf,318826790,1225.6,3326.59
82,Invoice (7680).pdf,709567127,50961.420000000006,61284.3
83,Invoice (7690).pdf,911445926,8480.16,29858.55
84,Invoice (7701).pdf,G88398263,9222.21,73339.31
85,Invoice (7702).pdf,J60029545,15675.32,18835.27
86,Invoice (7703).pdf,F04520640,9793.480000000001,26187.46
87,Invoice (7725).pdf,R52852767,6984.54,10698.23
88,Invoice (7728).pdf,196134327,4074.8,11146.81
89,Invoice (773).pdf,81503201,9717.17,-1.0
90,Invoice (7731).pdf,113077016,1660.0300000000002,26256.79
91,Invoice (7732).pdf,G32784,3316.39,30013.13
92,Invoice (7767).pdf,F59988723,26630.199999999997,-1.0
93,Invoice (777).pdf,Z23018246,2441.67,15716.18
94,Invoice (7777).pdf,597096689,30639.739999999998,42179.85
95,Invoice (7781).pdf,0510160,9429.26,22697.28
96,Invoice (7786).pdf,T36686361,2238.8300000000004,13931.64
97,Invoice (779).pdf,311144661,25015.95,0.0
98,Invoice (7802).pdf,994,896.17,19115.03
99,Invoice (7806).pdf,Y52726458,1606.12,7830.9
