,path,invoice,costo_prof,costo_total
0,K71901672.pdf,K71901672,2465.95,17965.33
1,K73799174.pdf,K73799174,9733.76,15621.01
2,K77713518.pdf,K77713518,3549.2999999999997,26538.12
3,K82170038.pdf,K82170038,4838.400000000001,32590.34
4,K88902801.pdf,K88902,13014.05,35503.8
5,K91382839.pdf,K91382839,3496.33,-1.0
6,K91488670.pdf,K91488670,20245.979999999996,42800.38
7,K99370937.pdf,K99370937,9465.36,14653.56
8,KaufmanLtd_2021-05-28.pdf,765044127,5518.04,-1.0
9,KaufmanMercado_2022-12-27.pdf,859655021,3141.01,18558.39
10,KellerLtd_2021-07-21.pdf,36019332,11577.48,31368.25
11,KellerMyersandJackson_2021-11-22.pdf,KellerMyersandJackson_2021-11-22,5524.98,34632.26
12,KellerNewtonandTerry_2022-07-22.pdf,171162,21076.82,25187.47
13,KellyandSons_2022-11-16.pdf,N25567128,19972.28,24745.01
14,KellyGroup_2021-05-07.pdf,743726256,19236.04,21584.55
15,KellyMckeeandHartman_2023-01-28.pdf,344054731,16617.15,36314.25
16,KempPriceandDunn_2023-03-16.pdf,KempPriceandDunn_2023-03-16,14102.86,19872.46
17,KerrLtd_2022-03-05.pdf,380100209,4322.6900000000005,4929.24
18,KerrVargasandTucker_2021-03-17.pdf,M75303598,0.0,21088.24
19,KhanMercer_2022-07-04.pdf,513757627,5541.120000000001,12553.01
20,KhanRussellandSharp_2023-04-24.pdf,428435014,49881.37999999999,68323.01
21,KimPLC_2022-05-23.pdf,363927783,6960.43,8707.1
22,KingBarrett_2023-02-16.pdf,H96251170,36722.65,44349.37
23,KingKennedyandJohnson_2022-11-11.pdf,805323736,7692.82,16170.3
24,KingLtd_2022-02-24.pdf,778048926,4226.47,17553.28
25,KleinandSons_2021-03-09.pdf,680770209,7606.05,25558.33
26,KleinWalkerandVazquez_2022-06-17.pdf,535235493,0.0,19156.85
27,KnoxHillandVargas_2022-01-22.pdf,302669199,900.7899999999998,3531.78
28,KrauseFlynnandFoster_2021-08-01.pdf,X63805564,8081.07,15342.38
29,KruegerKennedy_2021-11-20.pdf,210764271,2512.87,-14039.27
30,L02272487.pdf,L02272487,44382.899999999994,59178.3
31,L11375152.pdf,L11375152,17846.469999999998,36999.24
32,L20736768.pdf,L20736768,1169.81,5644.29
33,L20891013.pdf,L20891013,19295.930000000004,47553.2
34,L21090415.pdf,L21090415,34322.990000000005,37568.89
35,L23117699.pdf,L23117699,44393.51,59435.42
36,L32977429.pdf,L32977429,11427.57,24084.95
37,L33585975.pdf,L33585975,6377.1900000000005,15544.77
38,L45573152.pdf,L45573152,19232.86,30163.57
39,L46268200.pdf,L46268200,3780.67,23506.15
40,L47142843.pdf,L47142843,2494.3100000000004,3971.79
41,L47310765.pdf,L47310765,1346.26,7982.49
42,L49652390.pdf,L49652390,7296.5,39723.6
43,L49821065.pdf,L49821065,9970.560000000001,14284.35
44,L54790633.pdf,L54790633,6102.89,19436.57
45,L56914396.pdf,L56914396,29034.68,33348.06
46,L61732006.pdf,L61732006,14783.029999999999,20040.85
47,L76474610.pdf,L76474610,20831.690000000002,32027.28
48,L85354169.pdf,L85354169,5425.150000000001,14443.03
49,L87338768.pdf,L87338768,16077.56,28490.79
50,L89899979.pdf,L89899979,3180.18,13245.34
51,L92774896.pdf,L92774896,14343.17,19030.86
52,L94005931.pdf,L94005931,13795.38,20222.5
53,L94171162.pdf,L94171162,4579.14,13831.74
54,LambertVasquezandBrown_2023-01-21.pdf,734515272,10245.42,278.0
55,LaraJordan_2022-10-04.pdf,O66646630,7991.69,11047.05
56,LawrenceHoward_2021-08-31.pdf,737303061,1351.78,114.54
57,LawrenceMooreandRollins_2022-05-05.pdf,D23588185,9667.91,21096.3
58,LawsonandSons_2021-01-25.pdf,354203313,10447.12,45220.13
59,LawsonLtd_2022-08-07.pdf,935586801,23648.28,50623.32
60,LeachLLC_2021-03-06.pdf,190124713,1212.8099999999997,1945.99
61,LeblancInc_2022-02-14.pdf,592948767,16875.89,23560.75
62,LeeandSons_2021-02-05.pdf,533184095,14653.619999999999,18191.93
63,LeeandSons_2022-02-07.pdf,756208849,16502.45,47465.31
64,LeeDixonandLopez_2021-04-09.pdf,597203847,9905.14,29666.23
65,LeeMathews_2021-05-01.pdf,LeeMathews_2021-05-01,6220.599999999999,17985.59
66,LeeReeseandAnderson_2021-05-05.pdf,K42454537,4163.87,-1.0
67,LeInc_2022-03-06.pdf,LeInc_2022-03-06,12856.01,-1.0
68,LeonGroup_2021-03-17.pdf,C10213680,29664.9,73866.79
69,LewisButler_2021-02-16.pdf,V95182029,77.61,20578.83
70,LewisDavis_2021-10-20.pdf,N57041202,5401.37,25464.04
71,LewisMatthewsandStafford_2022-05-30.pdf,X28381205,0.0,-1.0
72,LewisMccartyandRose_2023-01-10.pdf,U62946213,46702.23999999999,-1.0
73,LindseyDavid_2021-10-28.pdf,Z90419439,7102.15,24552.54
74,LindseyInc_2022-03-17.pdf,U50566528,9762.36,30870.44
75,LinPowell_2021-02-25.pdf,J11647758,15590.150000000001,32740.5
76,LittleandSons_2022-09-01.pdf,972372416,1724.0,11236.72
77,LittleYatesandSullivan_2021-03-10.pdf,X24665873,14756.87,29716.32
78,LiuLLC_2021-07-15.pdf,F14374052,1300.26,9718.28
79,LloydGilbert_2023-03-26.pdf,B10985296,99.52,25681.05
80,LoganMedina_2021-11-28.pdf,92837314,20197.429999999997,39347.03
81,LongandSons_2023-03-10.pdf,217126073,13931.47,18021.43
82,LongBaileyandEvans_2023-05-15.pdf,P35834695,1467.36,9208.16
83,LongFigueroaandBooth_2022-03-14.pdf,X59252189,8430.539999999999,15.0
84,LopezCastanedaandBenjamin_2021-07-06.pdf,G80628549,20855.27,38080.15
85,LopezWright_2022-11-26.pdf,400169028,8248.6,22318.35
86,LoveGrahamandAcosta_2022-03-05.pdf,B09958034,3118.76,16061.62
87,LoveLLC_2023-04-29.pdf,185501314,0.0,23682.1
88,LoweryWhiteandCarter_2021-07-03.pdf,P94091081,9717.880000000001,19621.19
89,LuceroJones_2023-04-01.pdf,935312626,10867.250000000002,17631.15
90,LunaHowe_2022-03-05.pdf,D31578699,15463.55,38540.02
91,LynchBaileyandEvans_2022-03-02.pdf,681424978,7355.41,6571.22
92,LynnBeard_2022-04-01.pdf,X25494989,2618.59,47589.18
93,M01094125.pdf,M01094125,5767.62,-1.0
94,M01513070.pdf,M01513070,2215.07,21889.3
95,M06723031.pdf,M06723031,2018.3999999999999,8163.86
96,M06771679.pdf,M06771679,11166.57,12574.04
97,M13030866.pdf,M13030866,4831.95,20610.28
98,M23319820.pdf,M23319820,623.7,33577.99
99,M25939570.pdf,M25939570,13725.08,23380.21
