,path,invoice,costo_prof,costo_total
0,Invoice (843).pdf,O92249408,2824.0,12755.75
1,Invoice (847).pdf,08115810,6481.96,41686.24
2,Invoice (850).pdf,Y83417169,12952.35,18117.42
3,Invoice (855).pdf,I26698284,7632.849999999999,52537.78
4,Invoice (862).pdf,F60657312,1420.99,-1.0
5,Invoice (866).pdf,G42990804,22496.599999999995,-1.0
6,Invoice (872).pdf,247207243,23693.989999999998,-1.0
7,Invoice (886).pdf,58695402,23694.45,43684.14
8,Invoice (888).pdf,M34276611,9192.779999999999,16883.86
9,Invoice (900).pdf,947167816,536.58,-363.3
10,Invoice (905).pdf,825337294,5988.950000000001,7080.7
11,Invoice (908).pdf,H26589199,16440.92,63660.17
12,Invoice (920).pdf,C53181611,11219.56,40390.2
13,Invoice (929).pdf,81264796,27755.739999999998,40072.4
14,Invoice (93).pdf,B88262085,5687.42,23998.1
15,Invoice (943).pdf,131836862,10607.16,23950.11
16,Invoice (950).pdf,G98919560,9453.01,21530.35
17,Invoice (953).pdf,M54255347,8541.939999999999,14019.43
18,Invoice (965).pdf,266753965,5901.7699999999995,15060.45
19,Invoice (973).pdf,7159002,1261.1899999999998,12054.72
20,Invoice (993).pdf,393903331,10758.490000000003,-1.0
21,Invoice (994).pdf,E33791796,16099.33,35377.34
22,Invoice (996).pdf,29447248,18442.05,29187.84
23,J01967248.pdf,J01967248,26678.489999999998,40988.13
24,J06875275.pdf,J06875275,8732.49,12679.56
25,J07722948.pdf,J07722948,9694.079999999998,-3962.22
26,J14218773.pdf,J14218773,2341.77,11159.57
27,J16329967.pdf,J16329967,15863.65,25365.43
28,J17932694.pdf,J17932694,17896.989999999998,22865.3
29,J31035181.pdf,J31035181,3595.7900000000004,9801.23
30,J39298582.pdf,J39298582,10198.789999999999,25799.14
31,J39506804.pdf,J39506804,15665.7,26544.3
32,J52809105.pdf,J52809105,11800.220000000001,-1.0
33,J60735595.pdf,J60735595,7532.75,-1.0
34,J68944535.pdf,J68944535,17895.63,27402.57
35,J76912156.pdf,J76912156,948.8100000000001,36883.26
36,J81817824.pdf,J81817824,12384.240000000002,39398.9
37,J84103907.pdf,J84103907,4039.79,-1.0
38,J90358279.pdf,J90358279,21157.999999999996,20459.45
39,J99205656.pdf,J99205656,2316.62,28417.34
40,JacksonAllen_2022-06-23.pdf,746197703,18556.739999999998,21014.73
41,JacksonandSons_2022-09-17.pdf,S87231150,48390.100000000006,61502.84
42,JacksonandSons_2023-04-03.pdf,285812951,21241.429999999997,27051.19
43,JacksonSilvaandCox_2022-09-07.pdf,F361104,3557.3399999999997,27624.45
44,JacksonSnyderandMiller_2023-04-21.pdf,848252784,1833.83,15810.27
45,JacksonTorresandCarter_2023-01-06.pdf,C51965521,9105.86,19.02
46,JacobsFrostandMartin_2021-01-14.pdf,821272450,6220.599999999999,-11861.54
47,JamesLtd_2022-08-13.pdf,O75828307,11117.32,24069.41
48,JenkinsLtd_2021-04-23.pdf,N79850949,9323.82,64534.06
49,JenkinsMartin_2021-04-13.pdf,30661596,15807.730000000001,19504.23
50,JenkinsPLC_2022-03-02.pdf,W33759513,11750.39,15296.98
51,JenkinsWebb_2023-01-25.pdf,J39156649,7346.91,31930.48
52,JensenGarciaandOliver_2021-08-28.pdf,A14954249,7443.66,13963.25
53,JensenMartinez_2021-04-01.pdf,26389,7776.429999999999,-1.0
54,JensenSchneider_2021-03-01.pdf,B18186668,2795.8399999999997,41503.02
55,JimenezBray_2021-09-12.pdf,379664636,38042.159999999996,45029.07
56,JohnsonandSons_2021-06-25.pdf,R23219078,9004.030000000002,27029.83
57,JohnsonandSons_2021-10-25.pdf,D20909989,78673.99,75443.54
58,JohnsonBrown_2021-09-21.pdf,M14540044,12096.539999999999,24170.88
59,JohnsonDuncanandWilson_2023-03-23.pdf,542676726,17371.02,33748.81
60,JohnsonFernandez_2021-01-08.pdf,,1730.4899999999998,9877.18
61,JohnsonGambleandLawrence_2021-07-21.pdf,382157442,10378.929999999998,24065.57
62,JohnsonHardinandEdwards_2021-05-21.pdf,202008772,3364.2400000000002,11525.99
63,JohnsonInc_2021-12-11.pdf,A37078503,3437.68,15676.68
64,JohnsonInc_2023-03-08.pdf,496781934,5608.12,38483.33
65,JohnsonLLC_2022-09-23.pdf,172124186,21661.3,84417.24
66,JohnsonLongandSmith_2021-06-12.pdf,E83484044,32513.170000000002,41714.51
67,JohnsonLtd_2023-02-03.pdf,905096716,31103.480000000003,65979.94
68,JohnsonMorrisandMosley_2022-01-15.pdf,872385313,21812.760000000002,30183.43
69,JohnsonPageandWoodward_2023-05-25.pdf,668583485,11456.24,24103.47
70,JohnsonPLC_2022-04-21.pdf,T98813510,34696.869999999995,49910.76
71,JohnsonSmith_2021-06-03.pdf,G17282762,6631.0,61392.75
72,JohnsonSmith_2022-08-25.pdf,904285044,2726.05,17364.66
73,JohnsonThomas_2022-06-11.pdf,T38566505,22161.84,63256.65
74,JohnsPLC_2022-12-30.pdf,K75555920,0.0,36530.84
75,JohnstonLLC_2022-06-19.pdf,G4267979,47084.89,63253.53
76,JohnsWagnerandSteele_2023-04-21.pdf,191113248,19465.9,37708.04
77,JonesBerg_2022-04-16.pdf,E15616155,19277.839999999997,36716.49
78,JonesClarkandQuinn_2022-09-19.pdf,N44616722,1805.7099999999998,47692.82
79,JonesCook_2021-06-26.pdf,U99768596,335.0,17517.3
80,JonesGroup_2022-03-06.pdf,323201698,16084.56,42382.61
81,JonesMarshall_2022-02-27.pdf,313042249,10584.720000000001,13084.79
82,JonesMcdonald_2022-08-27.pdf,56,1414.63,19.0
83,JonesMcintosh_2021-01-11.pdf,539756310,34096.55,38786.25
84,JonesMendez_2022-11-14.pdf,343065236,4968.94,-1.0
85,JonesRodriguez_2022-12-11.pdf,F66584557,5042.83,15932.5
86,JonesSwanson_2021-01-18.pdf,878065362,11124.35,21569.16
87,JonesWilliamsandGonzalez_2023-02-18.pdf,B59425742,9643.539999999999,27830.63
88,JonesWilliamsandWilliams_2021-01-06.pdf,F78831860,3950.5899999999997,11903.9
89,JonesWilsonandMccarty_2022-02-17.pdf,Y12972123,24755.54,30574.22
90,JosephLtd_2022-11-28.pdf,U68915781,670.5699999999999,24138.62
91,K04460405.pdf,K04460405,13042.419999999998,21952.69
92,K11168555.pdf,K11168555,4870.34,17129.49
93,K37537400.pdf,K37537400,10696.25,36437.03
94,K39755965.pdf,K39755965,6865.110000000001,13.09
95,K45068220.pdf,K45068220,31583.23,25102.3
96,K48313667.pdf,K48313667,42323.48,46561.61
97,K62099255.pdf,K62099255,15098.5,61836.87
98,K62786286.pdf,K62786286,8817.14,25282.93
99,K70239507.pdf,K70239507,4432.11,5458.58
