,path,invoice,costo_prof,costo_total
0,CortezSanchezandJohnson_2021-10-27.pdf,B68770761,4036.54,55174.03
1,CowanLevyandDavis_2021-02-24.pdf,Z89958148,2.35,7604.01
2,CraigHaynesandSutton_2021-12-03.pdf,U10944876,2786.8,19300.49
3,CraigLLC_2022-12-19.pdf,H92264338,2906.51,16.06
4,CraneandSons_2022-10-04.pdf,286373155,8414.86,26476.16
5,CraneMorris_2023-03-01.pdf,U84107652,1324.02,18418.77
6,CrawfordMartinandWilliams_2021-09-28.pdf,526081711,2313.57,15908.38
7,CrawfordPerez_2021-11-28.pdf,F64694029,9235.01,14978.8
8,CrawfordReese_2022-12-30.pdf,858114516,14502.76,67338.25
9,CrawfordWilliams_2022-08-20.pdf,M33464357,25371.6,38076.51
10,CruzAguirre_2022-02-10.pdf,43086509,5.34,17796.12
11,CruzJonesandChavez_2023-01-29.pdf,P1629502,1565.0400000000002,20472.36
12,CruzMalone_2022-02-25.pdf,205740048,13930.75,17259.54
13,CunninghamAcevedoandLogan_2022-04-28.pdf,G09158293,7012.78,8430.01
14,CunninghamCraig_2022-07-09.pdf,D51241335,20486.98,35337.09
15,D00048092.pdf,D00048092,9310.650000000001,9396.66
16,D08595889.pdf,D08595889,554.76,25619.81
17,D22354331.pdf,D22354331,1212.85,26506.11
18,D22598878.pdf,D22598878,12849.820000000002,44659.67
19,D24918050.pdf,D24918050,29048.94,34487.01
20,D25935651.pdf,D25935651,11183.61,22672.75
21,D30665248.pdf,D30665248,17470.739999999998,34856.12
22,D32559928.pdf,D32559928,16099.330000000002,38872.51
23,D37366302.pdf,D37366302,6339.52,16032.11
24,D46573980.pdf,D46573980,15142.710000000001,36345.23
25,D47090291.pdf,D47090291,640.38,10521.88
26,D65746807.pdf,D65746807,11481.26,39399.06
27,D67366416.pdf,D67366416,12287.82,34046.34
28,D75199939.pdf,D75199939,11545.46,66305.38
29,D77663037.pdf,D77663037,11011.15,7236.94
