,path,invoice,costo_prof,costo_total
0,39915223.pdf,39915223,7947.53,25552.81
1,400498219.pdf,400498219,8597.019999999997,8226.21
2,400658162.pdf,400658162,18854.01,46539.59
3,403031421.pdf,403031421,10186.83,14073.31
4,403970215.pdf,403970215,10306.539999999999,26513.03
5,407224498.pdf,407224498,10919.259999999998,26148.17
6,407356000.pdf,407356000,0.0,9046.97
7,407698.pdf,e407698,4532.01,11822.17
8,408177360.pdf,408177360,29261.96,49.0
9,408285900.pdf,408285900,3463.1400000000003,17321.86
10,410059937.pdf,410059937,16732.83,28026.65
11,410892082.pdf,410892082,37213.829999999994,55542.6
12,412294628.pdf,412294628,2735.3,4480.59
13,418227762.pdf,418227762,10345.250000000002,17693.84
14,421797700.pdf,421797700,18463.200000000004,45046.3
15,421812810.pdf,421812810,20581.85,65904.88
16,423189401.pdf,423189401,12508.23,19487.68
17,424503022.pdf,424503022,3503.16,10516.82
18,424845116.pdf,424845116,8263.97,27833.91
19,424885890.pdf,424885890,34839.84,33340.27
20,425463849.pdf,425463849,2934.83,8352.53
21,426348792.pdf,426348792,12221.710000000001,-1.0
22,430228799.pdf,430228799,5129.54,26558.22
23,430821621.pdf,30821621,8697.140000000001,22063.96
24,43382282.pdf,43382282,19245.44,41628.64
25,435879640.pdf,435879640,19192.23,54687.83
26,436317094.pdf,436317094,4787.889999999999,59249.0
27,437508565.pdf,437508565,8856.33,24270.32
28,437664977.pdf,437664977,16149.21,21867.49
29,438584741.pdf,438584741,44546.56,97503.33
30,438822040.pdf,438822040,41498.23999999999,52902.24
31,439091947.pdf,439091947,6333.23,-1.0
32,439755479.pdf,439755479,36867.24999999999,42298.06
33,440308071.pdf,440308071,3236.91,23741.24
34,441965702.pdf,441965702,18500.039999999997,29748.01
35,446824670.pdf,446824670,9108.919999999998,47.0
36,448430821.pdf,448430821,25969.039999999997,34782.49
37,448810008.pdf,448810008,13176.189999999999,23328.57
38,449176938.pdf,449176938,27950.05,59301.4
39,449593675.pdf,449593675,4077.46,2.0
40,450063681.pdf,450063681,4043.1800000000007,45078.97
41,450795617.pdf,41795617,3837.74,19253.35
42,453191687.pdf,453191687,8497.84,18099.27
43,455874743.pdf,455874743,52217.439999999995,55281.66
44,459267486.pdf,459267486,4157.3,37161.35
45,461943648.pdf,461943648,13138.320000000003,30887.58
46,469341772.pdf,469341772,10772.74,20541.72
47,471622089.pdf,471622089,17562.27,49123.43
48,471942952.pdf,471942952,49.69,378923.79
49,476443001.pdf,476443001,6268.54,8441.76
50,477929126.pdf,477929126,5604.64,9650.29
51,478055248.pdf,478055248,11966.15,19606.69
52,478681606.pdf,478681606,6247.660000000001,10154.07
53,481659234.pdf,481659234,4357.84,18607.06
54,482319757.pdf,482319757,913.32,1615.87
55,482748240.pdf,482748240,38119.98,42248.6
56,48458505.pdf,48458505,7942.11,29943.64
57,487390056.pdf,487390056,8492.13,33781.95
58,489421574.pdf,489421574,7088.110000000001,21620.23
59,491571266.pdf,491571266,20150.190000000002,44248.44
60,493009453.pdf,493009453,6145.27,9036.51
61,494853948.pdf,494853948,2796.92,28825.82
62,495419196.pdf,495419196,1065.04,8634.66
63,498967555.pdf,498967555,22308.56,36703.12
64,499854838.pdf,499854838,28152.0,41113.66
65,50122521.pdf,50122521,10664.34,13238.33
66,501985113.pdf,501985113,16794.52,24420.72
67,506635743.pdf,506635743,20922.899999999998,38287.14
68,513082423.pdf,513082423,15929.67,20499.45
69,513622644.pdf,513622644,12850.19,25572.45
70,515690593.pdf,515690593,14138.060000000001,47354.31
71,518552404.pdf,518552404,6185.96,16570.82
72,518790014.pdf,518790014,4424.19,32683.14
73,519544865.pdf,519544865,14261.16,23741.97
74,520260634.pdf,520260634,19655.500000000004,-1.0
75,520521300.pdf,520521300,3810.41,15042.5
76,521202016.pdf,522016,5001.12,19044.05
77,521405978.pdf,521405978,5029.52,23323.87
78,526448510.pdf,526448510,10764.039999999999,23537.57
79,527478638.pdf,527478638,10329.619999999999,21500.38
80,53224297.pdf,53224297,0.0,18324.51
81,536592288.pdf,536592288,9661.74,49749.93
82,536792416.pdf,536792416,22579.39,43058.31
83,536832871.pdf,536832,4208.93,8484.81
84,537414961.pdf,537414961,8015.960000000001,17384.87
85,538594512.pdf,538594512,1013.6,12104.33
86,539065413.pdf,539065413,31857.420000000002,-2192.27
87,54240472.pdf,54240472,15904.320000000002,31746.03
88,544492821.pdf,544492821,22375.989999999998,25188.89
89,546163980.pdf,546163980,6097.250000000001,10732.99
90,549466559.pdf,549466559,5649.31,21631.54
91,550735973.pdf,550735973,16775.96,22305.86
92,551121307.pdf,551121307,10294.5,26746.4
93,552419425.pdf,552419425,18690.870000000003,59279.29
94,552721085.pdf,552721085,20207.559999999998,32624.18
95,557202406.pdf,557202406,8056.51,28927.09
96,559781718.pdf,559781718,1174.02,15354.14
97,55989748.pdf,55989748,5218.89,22091.67
98,560111041.pdf,560111041,9385.960000000001,27758.1
99,561342560.pdf,561342560,8812.54,21265.47
